Time,Position,
0.00000,0.000000000000000,
0.00010,0.014943487824891,
0.00020,0.011708838310351,
0.00030,-0.003926837938230,
0.00040,-0.007326918622605,
0.00050,-0.002412791682580,
0.00060,0.002322893344182,
0.00070,-0.004202772599179,
0.00080,0.004396255517676,
0.00090,-0.029178871215741,
0.00100,-0.042371031593256,
0.00110,-0.027133924690557,
0.00120,-0.031486364660109,
0.00130,-0.024210949369464,
0.00140,-0.026189861678975,
0.00150,-0.015875287143036,
0.00160,0.001093536250540,
0.00170,-0.002715053250298,
0.00180,-0.005474274158035,
0.00190,-0.015034362346136,
0.00200,-0.011927234403222,
0.00210,-0.019899900712862,
0.00220,-0.031658762474675,
0.00230,-0.040271099339031,
0.00240,-0.046401145170504,
0.00250,-0.039011125416127,
0.00260,-0.044681669610867,
0.00270,-0.048133830713009,
0.00280,-0.049060570186907,
0.00290,-0.046436421733988,
0.00300,-0.059080354952821,
0.00310,-0.059151206473650,
0.00320,-0.041050459845863,
0.00330,-0.040522225831332,
0.00340,-0.024964459191370,
0.00350,-0.027476842700937,
0.00360,-0.036463392740527,
0.00370,-0.039849813755538,
0.00380,-0.044261517485450,
0.00390,-0.040631772222063,
0.00400,-0.031626000590586,
0.00410,-0.033276264712486,
0.00420,-0.051414897063118,
0.00430,-0.063512556489963,
0.00440,-0.053411951378205,
0.00450,-0.053446760618583,
0.00460,-0.033937164840773,
0.00470,-0.025210743099584,
0.00480,0.004065250904970,
0.00490,0.011646506153525,
0.00500,0.012395624194857,
0.00510,0.026028122786692,
0.00520,0.024087629766269,
0.00530,0.029387671832096,
0.00540,0.033726920816408,
0.00550,0.043355065887580,
0.00560,0.045976407624813,
0.00570,0.041581819985152,
0.00580,0.031246717258412,
0.00590,0.038771389120322,
0.00600,0.022103430754357,
0.00610,0.022090424059550,
0.00620,0.017527300162213,
0.00630,0.016386463867777,
0.00640,0.024551794995668,
0.00650,0.042664077687982,
0.00660,0.023739918309160,
0.00670,0.029307225303325,
0.00680,0.028656090831084,
0.00690,0.009186477356684,
0.00700,0.019832935595343,
0.00710,0.020180624252641,
0.00720,0.014596755556343,
0.00730,0.027517428634311,
0.00740,0.031983732427079,
0.00750,0.033217249839156,
0.00760,0.033637003504590,
0.00770,0.022182006620590,
0.00780,0.032635169459305,
0.00790,0.044851496515608,
0.00800,0.058677990847015,
0.00810,0.060540692027881,
0.00820,0.075255608006783,
0.00830,0.073092877674257,
0.00840,0.046037091320656,
0.00850,0.041579052240920,
0.00860,0.039373289196831,
0.00870,0.033712266090735,
0.00880,0.043091984601459,
0.00890,0.051682338562821,
0.00900,0.048247525695980,
0.00910,0.034944749497039,
0.00920,0.038020483006620,
0.00930,0.045822678728279,
