Time,Position,
0.00000,0.000000000000000,
0.00100,-0.026048790286262,
0.00200,0.040150782826753,
0.00300,-0.003460621012688,
0.00400,-0.017360745561575,
0.00500,-0.090708369935141,
0.00600,0.037659043024724,
0.00700,-0.110725234880782,
0.00800,-0.050208406378031,
0.00900,-0.067441008351469,
0.01000,0.033625206594212,
0.01100,0.144667951894046,
0.01200,0.035347050902615,
0.01300,-0.113192900458727,
0.01400,0.083214261092934,
0.01500,0.027034696436097,
0.01600,0.155533881572166,
0.01700,-0.069305396998006,
0.01800,0.127262719799450,
0.01900,-0.181626713057027,
0.02000,0.408342742244245,
0.02100,-0.175859045041345,
0.02200,0.009837594638200,
0.02300,-0.221524518377830,
0.02400,-0.174804560474824,
0.02500,0.020458555981911,
0.02600,0.085067561259252,
0.02700,-0.170552925000921,
0.02800,0.143646471078777,
0.02900,-0.009217270067098,
0.03000,0.141974205898394,
0.03100,-0.006427321002807,
0.03200,0.060811024613260,
0.03300,0.158177555144038,
0.03400,0.121532483232637,
0.03500,-0.014602898100995,
0.03600,0.349060788996998,
0.03700,-0.018878029683278,
0.03800,0.104566817494587,
0.03900,0.318696858466889,
0.04000,0.244809633032391,
0.04100,-0.016457982647501,
0.04200,-0.178762158080312,
0.04300,-0.032285262507821,
0.04400,-0.161255942379488,
0.04500,-0.058687085868611,
0.04600,-0.069896556924084,
0.04700,-0.078466048122213,
0.04800,-0.051742947215130,
0.04900,0.329879612059297,
0.05000,-0.203687568159556,
0.05100,0.112667050443974,
0.05200,0.232083245319946,
0.05300,-0.228682054726097,
0.05400,0.451305148085459,
0.05500,0.561953447864034,
0.05600,0.033485848622593,
0.05700,0.624701968412581,
0.05800,0.092406225104806,
0.05900,0.333178341580883,
0.06000,-0.317945711953914,
0.06100,-0.102928810314379,
0.06200,0.168608297324863,
0.06300,0.286277908269160,
0.06400,-0.057304696621740,
0.06500,-0.270162051447522,
0.06600,-0.339459137679593,
0.06700,-0.327118201907608,
0.06800,-0.100254142098602,
0.06900,-0.214529058431105,
0.07000,-0.284556038198944,
0.07100,0.300053124579379,
0.07200,-0.514209090522941,
0.07300,-0.385142403303078,
0.07400,-0.449040473971092,
0.07500,0.197991954694154,
0.07600,-0.038062408188677,
0.07700,-0.296218868880729,
0.07800,-0.057481070631358,
0.07900,-0.304344298877641,
0.08000,0.032799284203103,
0.08100,0.173211502772649,
0.08200,0.393942042093711,
0.08300,0.296570517947745,
0.08400,0.078440549653566,
0.08500,-0.271457280260277,
0.08600,0.335666330891726,
0.08700,-0.274322920176730,
0.08800,-0.238872429721446,
0.08900,-0.539707425389417,
0.09000,-0.448348015136187,
0.09100,0.114038562771834,
0.09200,0.346036846554824,
0.09300,0.303117852835895,
0.09400,-0.083202234902043,
0.09500,0.292008699490351,
0.09600,-0.492213736614863,
0.09700,-0.056310611101610,
0.09800,0.125063249707252,
0.09900,0.119820847807722,
0.10000,0.296198123101516,
0.10100,0.328653653405047,
0.10200,0.072435470224851,
0.10300,0.270302840270948,
0.10400,0.028236225773869,
0.10500,-0.321613636110352,
0.10600,-0.109619909233822,
0.10700,0.405751981549709,
0.10800,-0.333168251761396,
0.10900,0.135128434583973,
0.11000,0.102816276211201,
0.11100,-0.391924767709389,
0.11200,-0.096919886551629,
0.11300,0.143373403616387,
0.11400,0.257114480868684,
0.11500,0.159768213979239,
0.11600,-0.417708416061421,
0.11700,-0.252816199954889,
0.11800,-0.080834089350877,
0.11900,-0.394566457151949,
0.12000,-0.196641724352535,
0.12100,0.711400988562775,
0.12200,-0.092168804068301,
0.12300,-0.089766595782080,
0.12400,0.017122222338513,
0.12500,-0.245630512708871,
0.12600,-0.287971944018451,
0.12700,0.184908749462355,
0.12800,-0.244390817018668,
0.12900,0.034036201628452,
0.13000,0.306776794746635,
0.13100,-0.307334790901665,
0.13200,-0.170140810116582,
0.13300,-0.297001985266211,
0.13400,0.297637954759814,
0.13500,0.660523233253209,
0.13600,0.067554255668316,
0.13700,-0.011064211212518,
0.13800,-0.386080535185031,
0.13900,0.109192760607019,
0.14000,0.043010536195673,
0.14100,0.327475015333432,
0.14200,-0.053140252423026,
0.14300,0.575169405594014,
0.14400,-0.505914982926045,
0.14500,0.612048363930881,
0.14600,0.278500548993261,
0.14700,-0.464432097307307,
0.14800,0.258705295285571,
0.14900,-0.265759953293243,
0.15000,-0.267292596135413,
0.15100,0.393592824422806,
0.15200,0.131719538810876,
0.15300,0.593815976439953,
0.15400,-0.132739583623939,
0.15500,0.202077386606826,
0.15600,0.058775762688908,
0.15700,-0.343887396380090,
0.15800,0.031614487571955,
0.15900,0.247869961844872,
0.16000,0.246544261018162,
0.16100,-0.383845460187570,
0.16200,0.311399492724623,
0.16300,0.268501614989124,
0.16400,0.208248494364570,
0.16500,-0.194441357229375,
0.16600,-0.146289102994241,
0.16700,0.036642030738411,
0.16800,-0.124450816787200,
0.16900,-0.651110890131523,
0.17000,-0.489260145824881,
0.17100,-0.159100625495531,
0.17200,0.932663998271625,
0.17300,-0.373832223409720,
0.17400,-0.049457679877206,
0.17500,-0.090075950495689,
0.17600,0.037317821718730,
0.17700,-0.255318402938972,
0.17800,-0.347388386527582,
0.17900,0.225189567156478,
0.18000,-0.046034780946820,
0.18100,-0.282290622392807,
0.18200,-0.162805501029836,
0.18300,0.179446437486501,
0.18400,0.539210524905597,
0.18500,-0.070527098913568,
0.18600,0.136975176174060,
0.18700,0.361972745863067,
0.18800,-0.460507763585984,
0.18900,0.286072086289243,
0.19000,-0.142357445448337,
0.19100,-0.291949412429486,
0.19200,0.068906689255116,
0.19300,-0.247404397524480,
0.19400,-0.206457383168595,
0.19500,0.091306086496327,
0.19600,0.310429697027270,
0.19700,-0.545285481318711,
0.19800,0.625310960311454,
0.19900,0.113295100259705,
0.20000,-0.091351475642306,
0.20100,0.327134883887211,
0.20200,-0.214692934349308,
0.20300,0.139548977227370,
0.20400,0.214303393677978,
0.20500,0.101744215702228,
0.20600,0.065077014829030,
0.20700,0.411314851672357,
0.20800,0.104683753881148,
0.20900,-0.539592731017913,
0.21000,0.485923601499374,
0.21100,0.581508755320389,
0.21200,0.134611260518772,
0.21300,-0.281127350593567,
0.21400,0.206999639140316,
0.21500,0.364312160696883,
0.21600,0.050956618866735,
0.21700,-0.686560735669471,
0.21800,0.266125479516128,
0.21900,-0.001414902959555,
0.22000,-0.379847065692646,
0.22100,0.645964502190133,
0.22200,0.097966979391419,
0.22300,0.061632730355806,
0.22400,-0.166134404356997,
0.22500,-0.228402404434929,
0.22600,-0.146245820042369,
0.22700,-0.232133053942954,
0.22800,-0.419295507342248,
0.22900,-0.530601297404319,
0.23000,-0.511036198491138,
0.23100,-0.546663865550983,
0.23200,-0.417888172520314,
0.23300,0.317567634070189,
0.23400,0.134371070828630,
0.23500,-0.357840663894740,
0.23600,0.357163597660006,
0.23700,-0.104867216290012,
0.23800,-0.269929972254435,
0.23900,-0.086125818734248,
0.24000,-1.017000311971169,
0.24100,0.119310612569473,
0.24200,-0.364351619433652,
0.24300,-0.318153432092919,
0.24400,-0.470849825158957,
0.24500,-0.037716630684943,
0.24600,0.223279576230364,
0.24700,-0.024968889460052,
0.24800,-0.420329889911198,
0.24900,-0.401486962543670,
0.25000,0.477255749751437,
0.25100,-0.292830109610663,
0.25200,0.515981516229993,
0.25300,-0.564822803566220,
0.25400,0.819661408377395,
0.25500,-0.829251641036264,
0.25600,0.644379278642504,
0.25700,0.137768049795404,
0.25800,-0.005558682755399,
0.25900,-0.175177462935096,
0.26000,-1.265028112216082,
0.26100,0.307693920229413,
0.26200,0.336078482414323,
0.26300,-0.355525846914761,
0.26400,0.257890942339689,
0.26500,-0.767068267633442,
0.26600,-0.721348076210510,
0.26700,0.717867576937597,
0.26800,0.166810310830491,
0.26900,-0.499567297928301,
0.27000,0.051611240351195,
0.27100,-0.040357351632357,
0.27200,0.199311519987795,
0.27300,-0.741622046908117,
0.27400,0.910623897833027,
0.27500,0.318945910866015,
0.27600,-0.954527080245495,
0.27700,0.228132571251330,
0.27800,-0.378121262709798,
0.27900,-0.673466120469566,
0.28000,0.010618420932638,
0.28100,0.618552177718590,
0.28200,0.638907446867164,
0.28300,0.346781162315091,
0.28400,-0.034441139454323,
0.28500,0.129529294042790,
0.28600,0.731316864443816,
0.28700,0.336453228568912,
0.28800,-0.240467898021987,
0.28900,0.135330928975254,
0.29000,0.255971295681166,
0.29100,0.909364212855327,
0.29200,-0.783706777105943,
0.29300,0.135980627188998,
0.29400,-0.034669921947309,
0.29500,0.886094690639124,
0.29600,0.305650543489350,
0.29700,0.398718036779785,
0.29800,-0.862684387112830,
0.29900,-0.192936558406404,
0.30000,0.486158292866915,
0.30100,0.287940660898710,
0.30200,-0.160819593210629,
0.30300,-0.732580315533318,
0.30400,-0.043658606824885,
0.30500,0.788477687413442,
0.30600,-0.234220548160046,
0.30700,-0.551393930601601,
0.30800,0.391019894156242,
0.30900,-0.035656116321536,
0.31000,0.445632290803660,
0.31100,1.237089354780418,
0.31200,-0.183704946395304,
0.31300,0.872382926393429,
0.31400,-0.550879325874076,
0.31500,0.126115367833558,
0.31600,0.377006927865093,
0.31700,0.486358497983456,
0.31800,0.225101807003480,
0.31900,0.682793291999459,
0.32000,0.521280621695408,
0.32100,-0.381787824837481,
0.32200,0.274005415004980,
0.32300,-0.686804290788446,
0.32400,-1.269512161279811,
0.32500,0.178180117449802,
0.32600,0.654025943612816,
0.32700,-0.188126473651569,
0.32800,0.741408479215869,
0.32900,0.457266146397807,
0.33000,-0.005103374874939,
0.33100,0.026642670463054,
0.33200,0.384099704343152,
0.33300,0.509706963274641,
0.33400,0.231867079467458,
0.33500,-0.145549655745223,
0.33600,0.738614245419786,
0.33700,0.154137930912821,
0.33800,0.192545203334088,
0.33900,0.430524011034828,
0.34000,-0.321723896892262,
0.34100,-0.205159742084845,
0.34200,-0.950262121874424,
0.34300,-0.776448053110174,
0.34400,1.413159210065120,
0.34500,-0.649844853549522,
0.34600,-0.098377991322085,
0.34700,-0.784363011663870,
0.34800,-0.964119980137575,
0.34900,-1.271263363096852,
0.35000,-0.346322307893288,
0.35100,-1.273824807281829,
0.35200,-0.957695147623357,
0.35300,-0.208007040016312,
0.35400,0.097085402062706,
0.35500,0.156796670416716,
0.35600,-0.288738545018267,
0.35700,-0.729923290305777,
0.35800,0.314089736613396,
0.35900,-0.253211618678747,
0.36000,-0.108505730508117,
0.36100,0.338549369251445,
0.36200,0.171186327444857,
0.36300,-0.325814971238937,
0.36400,0.640852255205506,
0.36500,1.035918441490251,
0.36600,-0.344394398643065,
0.36700,-0.372203221206560,
0.36800,-1.214985157727136,
0.36900,0.702682886779745,
0.37000,-0.392142993024535,
0.37100,1.702036167341274,
0.37200,-0.256742025911240,
0.37300,-0.164014316911560,
0.37400,-0.409854710289478,
0.37500,-1.479064416653430,
0.37600,0.099469716334198,
0.37700,-0.056623061110125,
0.37800,-0.282016011491175,
0.37900,-0.410733838250914,
0.38000,-0.448905276407454,
0.38100,0.117992170178708,
0.38200,0.271423125442816,
0.38300,-0.000052895571247,
0.38400,-0.132507269027245,
0.38500,0.331301245765804,
0.38600,-0.100834055060694,
0.38700,-0.254085339738008,
0.38800,-0.249096131594838,
0.38900,0.098427847466564,
0.39000,-0.415771230645293,
0.39100,-0.410701060973888,
0.39200,-0.894305521962751,
0.39300,-0.511637032622069,
0.39400,-0.732009667849472,
0.39500,0.584117820566095,
0.39600,-0.454937353573920,
0.39700,0.285281870035936,
0.39800,0.450324139138741,
0.39900,-0.165961312572327,
0.40000,0.024301886825552,
0.40100,-0.215197232011249,
0.40200,-0.736288572660903,
0.40300,0.366996695254162,
0.40400,-0.381681540745287,
0.40500,0.940465356749242,
0.40600,0.414029678396186,
0.40700,-0.156776383194908,
0.40800,0.556808636977084,
0.40900,0.076991676096313,
0.41000,0.079393185072246,
0.41100,0.953237638848007,
0.41200,-0.517272726643094,
0.41300,0.028380829697592,
0.41400,0.016701323129646,
0.41500,0.809723514725389,
0.41600,-0.232592531155159,
0.41700,-0.132359740508502,
0.41800,-0.021409181777868,
0.41900,0.056281562123059,
0.42000,0.911356727094742,
0.42100,1.559927884752569,
0.42200,-0.007942305346574,
0.42300,0.086912400409141,
0.42400,0.908282623672825,
0.42500,-0.044240016240745,
0.42600,0.224086060722198,
0.42700,1.258111161727421,
0.42800,0.191943635496380,
0.42900,0.918842815754105,
0.43000,0.559275672043589,
0.43100,0.225619086964751,
0.43200,0.015027640555859,
0.43300,0.447528455670370,
0.43400,0.522315404565906,
0.43500,0.323461866612187,
0.43600,0.265015663518289,
0.43700,-2.338155711009267,
0.43800,0.753078487627081,
0.43900,1.376263292936249,
0.44000,-0.104508314303244,
0.44100,-0.950876826847872,
0.44200,0.808187789288826,
0.44300,-0.157286903576198,
0.44400,0.733233716096631,
0.44500,0.320312800456874,
0.44600,1.401454622855415,
0.44700,-0.903031789933882,
0.44800,0.373914108470720,
0.44900,0.598524383389927,
0.45000,0.087885731536650,
0.45100,-0.862573736478706,
0.45200,0.267626770981413,
0.45300,0.983517343464262,
0.45400,0.272718735224314,
0.45500,0.607069202565660,
0.45600,-0.866234822147374,
0.45700,0.744861263207272,
0.45800,0.075612852384065,
0.45900,-0.379479176421287,
0.46000,-0.926377758460792,
0.46100,0.015343503139293,
0.46200,-0.255300090256573,
0.46300,-0.811918630173688,
0.46400,-0.576105244608451,
0.46500,0.692886695765754,
0.46600,-0.622916662225729,
0.46700,-0.430738514664846,
0.46800,-0.905177105094422,
0.46900,-0.704594208601988,
0.47000,0.319333969310995,
0.47100,0.586764341148650,
0.47200,0.469001211487489,
0.47300,-0.146233991632257,
0.47400,0.452201938075970,
0.47500,-0.039923608113450,
0.47600,0.736879055312308,
0.47700,-0.093327433970283,
0.47800,0.398880899617986,
0.47900,-0.611213912834777,
0.48000,1.060043174942310,
0.48100,0.505291023043656,
0.48200,-0.802384732174901,
0.48300,0.900044676923008,
0.48400,-0.313960887905748,
0.48500,0.832008484322116,
0.48600,0.897588417735021,
0.48700,0.172584992115950,
0.48800,0.866633396415227,
0.48900,0.101965243739180,
0.49000,1.436047449670480,
0.49100,1.774263930524884,
0.49200,1.525319039452729,
0.49300,-1.957311073273614,
0.49400,-0.965902581100884,
0.49500,0.014872744363980,
0.49600,0.618640865464753,
0.49700,0.120082505819423,
0.49800,1.155803741063213,
0.49900,-0.163676023290101,
0.50000,-0.228280671898300,
0.50100,-0.607578094433978,
0.50200,0.980318872010810,
0.50300,-0.172789117425568,
0.50400,-0.188028081175224,
0.50500,1.063508798032124,
0.50600,0.045601838790628,
0.50700,-0.857464648998800,
0.50800,-0.698517942120644,
0.50900,-0.182767333163766,
0.51000,0.449373140131462,
0.51100,1.663319542914776,
0.51200,-0.543768796909361,
0.51300,-0.928403070202461,
0.51400,-0.564343374074752,
0.51500,-0.827149942188087,
0.51600,-0.699428426144772,
0.51700,0.287235356268864,
0.51800,0.264557698231243,
0.51900,-1.345548001634656,
0.52000,0.746842606702947,
0.52100,-1.304792881214583,
0.52200,1.199905009507169,
0.52300,0.178499936569326,
0.52400,1.541937730739226,
0.52500,0.662506752139161,
0.52600,0.226710541440786,
0.52700,-0.297827818001740,
0.52800,-0.273322118369354,
0.52900,0.442978874773967,
0.53000,0.445087250921589,
0.53100,-0.291531259106233,
0.53200,-0.184368077405100,
0.53300,-0.606485051404808,
0.53400,0.298035102418194,
0.53500,-0.668768052720862,
0.53600,1.704806637986493,
0.53700,-1.303811084991238,
0.53800,-0.754025412361329,
0.53900,-0.526472618766242,
0.54000,-1.154204545366873,
0.54100,0.722436014525315,
0.54200,0.752932704017523,
0.54300,0.018541076821034,
0.54400,-0.047588679413604,
0.54500,0.110357369658434,
0.54600,-0.218204568970510,
0.54700,-0.232927666070250,
0.54800,1.026859367721592,
0.54900,-0.378382474203413,
0.55000,0.446746953560762,
0.55100,-0.423516993853944,
0.55200,0.247468702579370,
0.55300,-0.450033627048549,
0.55400,0.397961863120507,
0.55500,-0.609240103196905,
0.55600,-0.165235873726635,
0.55700,0.396591864501901,
0.55800,1.151854502119751,
0.55900,-0.374390598524172,
0.56000,-1.294637342006473,
0.56100,-0.250683067475533,
0.56200,0.300773290524967,
0.56300,-0.178779940544788,
0.56400,0.253910135553566,
